1714.000000,25.666667,18.333333,10.842304,0.666667,0.166667,2.166667,6.000000
1716.000000,31.166667,22.000000,10.842304,1.500000,0.500000,2.000000,6.000000
1792.000000,29.000000,16.833333,10.842304,2.333333,0.833333,3.833333,6.000000
1806.000000,33.666667,20.666667,10.842304,2.500000,0.666667,2.666667,6.000000
2039.000000,32.000000,20.833333,10.842304,2.666667,0.500000,3.500000,6.000000
2062.000000,33.666667,22.166667,10.842304,1.500000,0.666667,2.666667,6.000000
2129.000000,24.333333,16.166667,10.842304,1.166667,0.500000,2.666667,6.000000
2169.000000,28.166667,18.333333,10.842304,1.833333,0.500000,2.500000,6.000000
2175.000000,32.000000,21.000000,10.842304,2.333333,0.666667,1.166667,6.000000
2227.000000,32.666667,22.333333,10.842304,3.833333,0.333333,1.666667,6.000000
2264.000000,34.333333,22.500000,10.842304,1.666667,0.500000,2.000000,6.000000
2472.000000,25.333333,15.333333,10.842304,1.333333,0.500000,2.333333,6.000000
2491.000000,25.833333,17.500000,10.842304,2.666667,0.500000,3.666667,6.000000
2501.000000,28.333333,19.833333,10.842304,1.166667,0.666667,2.166667,6.000000
2512.000000,28.666667,19.000000,10.842304,1.166667,0.000000,1.833333,6.000000
2574.000000,30.333333,20.833333,10.842304,2.166667,0.166667,2.500000,6.000000
2846.000000,22.833333,14.500000,10.842304,2.833333,0.333333,2.666667,6.000000
2855.000000,26.000000,18.333333,10.842304,1.833333,0.166667,3.833333,6.000000
2987.000000,29.800000,20.000000,10.842304,3.000000,0.200000,3.000000,5.000000
3023.000000,21.833333,12.666667,10.842304,3.166667,0.500000,1.333333,6.000000
3082.000000,26.000000,18.166667,10.842304,2.500000,0.500000,3.333333,6.000000
3100.000000,28.500000,17.166667,10.842304,2.000000,0.833333,2.166667,6.000000
3130.000000,24.333333,16.166667,10.842304,1.666667,0.333333,3.166667,6.000000
3206.000000,33.500000,21.666667,10.842304,2.833333,0.833333,2.666667,6.000000
3212.000000,30.833333,19.666667,10.842304,2.166667,0.166667,1.500000,6.000000
3297.000000,30.333333,20.333333,10.842304,1.500000,0.166667,1.500000,6.000000
3418.000000,24.833333,17.000000,10.842304,2.333333,0.500000,3.166667,6.000000
3883.000000,27.333333,19.000000,10.842304,3.333333,0.166667,2.333333,6.000000
4166.000000,27.000000,18.833333,10.842304,1.500000,0.500000,2.500000,6.000000
4182.000000,28.500000,18.666667,10.842304,4.333333,0.333333,3.833333,6.000000
4229.000000,29.833333,19.000000,10.842304,1.666667,0.333333,2.333333,6.000000
4230.000000,22.833333,13.333333,10.842304,2.000000,0.500000,2.166667,6.000000
4623.000000,26.000000,16.500000,10.842304,2.500000,0.333333,1.666667,6.000000
4703.000000,25.500000,15.666667,10.842304,2.333333,0.333333,2.666667,6.000000
4786.000000,33.333333,21.333333,10.842304,1.500000,0.833333,2.833333,6.000000
5232.000000,26.500000,18.000000,10.842304,1.166667,0.166667,2.166667,6.000000
5271.000000,31.166667,20.000000,10.842304,2.500000,0.333333,2.000000,6.000000
5275.000000,29.333333,18.833333,10.842304,3.166667,0.666667,1.333333,6.000000
5339.000000,24.833333,17.500000,10.842304,1.333333,0.833333,1.833333,6.000000
5720.000000,31.000000,20.500000,10.842304,0.833333,0.500000,2.666667,6.000000
5913.000000,22.833333,14.333333,10.842304,3.000000,1.000000,2.000000,6.000000
6044.000000,27.333333,18.500000,10.842304,1.833333,0.833333,2.666667,6.000000
6045.000000,22.000000,14.666667,10.842304,2.833333,0.166667,2.666667,6.000000
6047.000000,24.000000,15.833333,10.842304,3.166667,0.333333,3.333333,6.000000
6132.000000,28.500000,19.666667,10.842304,2.000000,0.166667,2.500000,6.000000
6147.000000,29.833333,19.000000,10.842304,3.333333,0.166667,0.500000,6.000000
6419.000000,27.000000,17.000000,10.842304,2.666667,0.500000,1.833333,6.000000
6574.000000,23.000000,14.666667,10.842304,2.333333,0.500000,2.333333,6.000000
6758.000000,28.333333,19.000000,10.842304,3.333333,0.166667,3.333333,6.000000
7273.000000,36.500000,24.000000,10.842304,3.000000,0.500000,2.666667,6.000000
7530.000000,33.833333,22.500000,10.842304,2.666667,0.500000,3.333333,6.000000
7619.000000,28.666667,18.666667,10.842304,2.833333,0.333333,3.333333,6.000000
8122.000000,29.166667,18.333333,10.842304,1.333333,0.666667,1.666667,6.000000
8700.000000,23.500000,14.833333,10.842304,3.333333,0.333333,3.166667,6.000000
8803.000000,33.833333,23.333333,10.842304,2.500000,0.833333,3.166667,6.000000
