1714.000000,33.111111,31.333333,6.398302,4.777778,2.666667,12.222222,9.000000
1716.000000,7.375000,3.000000,5.713197,2.625000,2.750000,1.500000,8.000000
1792.000000,15.666667,11.166667,5.835714,3.000000,2.833333,5.000000,6.000000
1806.000000,10.000000,2.000000,8.197561,1.800000,2.400000,1.000000,5.000000
2039.000000,13.666667,11.166667,7.487026,4.000000,2.666667,4.833333,6.000000
2062.000000,17.000000,13.750000,3.840573,4.250000,2.875000,7.250000,8.000000
2129.000000,13.142857,10.857143,6.340669,2.857143,3.000000,3.714286,7.000000
2169.000000,9.000000,3.857143,5.830952,2.857143,3.285714,2.142857,7.000000
2175.000000,14.111111,10.777778,6.160407,2.666667,2.888889,4.888889,9.000000
2227.000000,7.285714,4.857143,4.245045,3.285714,3.000000,2.285714,7.000000
2264.000000,12.222222,10.000000,5.796977,3.888889,3.333333,6.000000,9.000000
2472.000000,14.428571,10.142857,7.591617,3.428571,3.000000,5.000000,7.000000
2491.000000,13.750000,11.625000,6.000000,4.250000,3.625000,5.000000,8.000000
2501.000000,17.875000,15.500000,6.718677,3.750000,3.250000,6.625000,8.000000
2512.000000,5.500000,1.500000,4.183300,2.375000,2.750000,1.500000,8.000000
2574.000000,13.600000,8.400000,6.578754,3.000000,2.600000,4.800000,5.000000
2846.000000,14.750000,12.000000,9.058835,4.000000,3.125000,6.250000,8.000000
2855.000000,21.600000,16.800000,10.411532,3.600000,3.600000,6.800000,5.000000
2987.000000,10.625000,5.875000,6.338129,3.250000,2.875000,2.750000,8.000000
3023.000000,11.500000,8.125000,6.103278,3.125000,2.625000,4.250000,8.000000
3082.000000,18.142857,13.000000,8.238783,3.571429,3.142857,5.857143,7.000000
3100.000000,8.000000,4.000000,4.427189,3.000000,3.000000,3.000000,5.000000
3130.000000,16.857143,13.428571,8.000000,3.857143,3.428571,5.428571,7.000000
3206.000000,22.750000,20.375000,8.208228,4.250000,3.125000,7.750000,8.000000
3212.000000,3.250000,0.000000,3.250000,1.750000,2.000000,0.000000,8.000000
3297.000000,9.333333,8.222222,5.463685,2.888889,2.777778,3.111111,9.000000
3418.000000,10.875000,8.000000,5.221650,3.125000,2.875000,3.250000,8.000000
3883.000000,11.200000,9.200000,3.340659,3.700000,3.000000,4.500000,10.000000
4166.000000,7.500000,1.833333,6.184658,2.166667,2.666667,0.666667,6.000000
4182.000000,6.555556,3.333333,5.200902,1.888889,3.111111,1.333333,9.000000
4229.000000,3.250000,0.250000,3.072051,2.000000,2.750000,0.125000,8.000000
4230.000000,20.750000,17.875000,8.565921,4.500000,4.000000,8.500000,8.000000
4623.000000,9.500000,6.375000,5.074446,2.875000,3.875000,2.750000,8.000000
4703.000000,4.400000,2.600000,3.111270,2.400000,2.000000,1.500000,10.000000
4786.000000,17.666667,15.111111,5.922337,3.777778,3.444444,6.888889,9.000000
5232.000000,9.363636,7.545455,5.037053,3.181818,3.000000,3.636364,11.000000
5271.000000,7.000000,1.571429,5.781745,1.142857,2.000000,0.571429,7.000000
5275.000000,12.000000,10.000000,5.500000,3.000000,2.625000,4.375000,8.000000
5339.000000,6.750000,3.500000,3.508917,2.375000,2.500000,1.750000,8.000000
5720.000000,11.285714,7.714286,5.407855,2.857143,3.142857,3.000000,7.000000
5913.000000,16.142857,13.571429,7.445037,3.285714,3.000000,5.285714,7.000000
6044.000000,5.111111,0.888889,4.438885,1.444444,2.000000,0.444444,9.000000
6045.000000,30.500000,26.833333,10.750969,4.000000,2.833333,9.166667,6.000000
6047.000000,5.000000,0.000000,5.000000,1.125000,2.500000,0.000000,8.000000
6132.000000,11.500000,7.700000,6.756478,2.300000,2.400000,3.400000,10.000000
6147.000000,32.500000,31.000000,12.649111,4.125000,3.000000,9.250000,8.000000
6419.000000,5.571429,1.428571,4.405470,2.142857,1.285714,1.000000,7.000000
6574.000000,10.714286,6.714286,4.919764,2.285714,2.142857,3.571429,7.000000
6758.000000,10.375000,6.500000,4.976507,3.000000,3.125000,4.500000,8.000000
7273.000000,4.800000,0.000000,4.800000,2.000000,2.800000,0.000000,5.000000
7530.000000,4.333333,0.000000,4.333333,2.500000,2.000000,0.000000,6.000000
7619.000000,10.750000,7.500000,7.128289,2.250000,3.125000,3.500000,8.000000
8122.000000,15.375000,13.875000,11.537304,3.375000,3.625000,5.375000,8.000000
8700.000000,5.166667,0.000000,5.166667,2.000000,2.500000,0.000000,6.000000
8803.000000,4.000000,1.400000,3.255764,2.200000,3.000000,0.400000,5.000000
